Compound,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,max ionic char,avg ionic char,minimum EN difference,maximum EN difference,range EN difference,mean EN difference,std_dev EN difference,avg anion electron affinity,M_oxid_state,eta_cation,min_eta_anion,max_eta_anion,mean_eta_anion,std-dev_eta_anion,min_diff_eta,max_diff_eta,mean_diff_eta,std-dev_diff_eta,mean_eta_both,geom-mean_eta_both,Formation_energy
Te-NC-Ru,4,0.5,0.396850263,0.329876978,0.304753414,0.287174589,6,52,46,27.25,20.75,6,56,90,34,76.25,10.125,56,12.0107,127.6,115.5893,63.67185,50.66315,12.0107,63.05,3823,3759.95,1803.9275,1411.0725,63.05,8,16,8,13.25,2.625,8,2,5,3,3.5,1.5,2,71,146,75,107.75,34.25,71,2.1,3.04,0.94,2.4725,0.3225,2.1,1,2,1,1.75,0.375,1,0,4,4,2.25,1.25,0,0,10,10,4.25,4.25,0,0,0,0,0,0,0,4,16,12,8.25,3.875,4,0,1,1,0.25,0.375,0,0,4,4,2.25,1.25,0,0,3,3,0.75,1.125,0,0,0,0,0,0,0,2,4,2,3.25,0.75,2,5.64,34.76333333,29.12333333,17.17052083,8.79640625,5.64,0,6.437,6.437,2.84925,2.61725,0,0,0,0,0,0,0,152,194,42,183.5,15.75,152,1.75,2.25,4.25,0,0.198203144,0.031262634,0.02,0.37,0.35,0.195,0.247487373,-200700,3,10.7,5.4,6.4,5.9,0.5,4.3,5.3,4.8,0.5,7.5,7.177708836,0.66805869
Te-NCS-Al,5,0.447213595,0.341995189,0.275945932,0.25169979,0.234923789,6,52,46,18.8,13.28,6,73,90,17,82,5.6,73,12.0107,127.6,115.5893,42.53278772,34.02688491,12.0107,63.05,3823,3759.95,1186.108,1054.7568,63.05,13,16,3,14.8,1.04,13,2,5,3,3,0.8,2,71,138,67,102.2,22.96,71,1.61,3.04,1.43,2.376,0.4168,1.61,2,2,0,2,0,2,1,4,3,2.8,1.04,1,0,10,10,2,3.2,0,0,0,0,0,0,0,3,16,13,6.8,3.68,3,0,0,0,0,0,0,2,5,3,3.2,1.04,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3.2,1.04,2,5.64,34.76333333,29.12333333,19.48779167,8.62985,5.64,0,6.437,6.437,2.7198,2.19736,0,0,0,0,0,0,0,70,225,155,167,44.8,70,2,2.8,2,0,0.400239578,0.051194338,0.023333333,0.963333333,0.94,0.493333333,0.664680374,-267133.3333,3,45.8,4,6.4,5.2,1.2,39.4,41.8,40.6,1.2,18.73333333,10.54472232,0.052062499
Te-NCS-Bi,5,0.447213595,0.341995189,0.275945932,0.25169979,0.234923789,6,83,77,32.8,27.76,6,77,90,13,84.6,4.08,77,12.0107,208.9804,196.9697,78.93256,71.486112,12.0107,63.05,3823,3759.95,1108.294,1085.8824,63.05,14,16,2,15.2,0.64,14,2,6,4,3.6,1.52,2,71,148,77,107.6,28.32,71,2.02,3.04,1.02,2.458,0.3184,2.02,2,2,0,2,0,2,2,4,2,3.2,0.64,2,0,10,10,4,4.8,0,0,14,14,2.8,4.48,0,4,29,25,12,8.4,4,0,0,0,0,0,0,2,4,2,2.8,0.64,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2.8,0.64,2,5.64,34.76333333,29.12333333,22.78179167,10.06193333,5.64,0,6.437,6.437,2.7198,2.19736,0,0,0,0,0,0,0,12,194,182,124.4,66.72,12,2,3.2,4,2.8,0.229025515,0.031495815,0.023333333,0.553333333,0.53,0.288333333,0.374766594,-267133.3333,3,9.9,4,6.4,5.2,1.2,3.5,5.9,4.7,1.2,6.766666667,6.328367915,0.107307607
Te-NC-Sc,4,0.5,0.396850263,0.329876978,0.304753414,0.287174589,6,52,46,21.5,15.25,6,11,90,79,65,27,11,12.0107,127.6,115.5893,49.643328,38.978336,12.0107,63.05,3823,3759.95,1605.6775,1212.8225,63.05,3,16,13,12,4.5,3,2,5,3,3.25,1.25,2,71,170,99,113.75,40.25,71,1.36,3.04,1.68,2.2625,0.5325,1.36,2,2,0,2,0,2,0,4,4,2.25,1.25,0,0,10,10,2.75,3.625,0,0,0,0,0,0,0,3,16,13,7,4.5,3,0,0,0,0,0,0,0,4,4,2.25,1.25,0,0,9,9,2.25,3.375,0,0,0,0,0,0,0,2,9,7,4.5,2.25,2,5.64,34.76333333,29.12333333,19.35177083,9.147395833,5.64,0,6.437,6.437,2.84925,2.61725,0,0,6.35E-06,6.35E-06,1.59E-06,2.38E-06,0,152,194,42,183.5,15.75,152,2,2.25,2.75,0,0.506187802,0.077381251,0.02,1.21,1.19,0.615,0.84145707,-200700,3,24.6,5.4,6.4,5.9,0.5,18.2,19.2,18.7,0.5,12.13333333,9.473336128,-0.404165293
Te-NCS-Ce,5,0.447213595,0.341995189,0.275945932,0.25169979,0.234923789,6,58,52,27.8,21.76,6,15,90,75,70.4,22.16,15,12.0107,140.116,128.1053,65.15968,54.958656,12.0107,63.05,3823,3759.95,1213.614,1043.7544,63.05,3,16,13,12.8,3.92,3,2,6,4,3.6,1.52,2,71,204,133,118.8,41.76,71,1.12,3.04,1.92,2.278,0.5344,1.12,2,2,0,2,0,2,0,4,4,2.6,1.28,0,0,10,10,2.2,3.12,0,0,1,1,0.2,0.32,0,4,16,12,7,3.6,4,0,0,0,0,0,0,0,4,4,2.2,1.04,0,0,9,9,1.8,2.88,0,0,13,13,2.6,4.16,0,2,22,20,6.6,6.16,2,5.64,37.24,31.6,23.63979167,10.74833333,5.64,0,6.437,6.437,2.7198,2.19736,0,0,0,0,0,0,0,70,194,124,160.8,39.84,70,2,2.6,2.2,0.2,0.60211808,0.081698307,0.023333333,1.453333333,1.43,0.738333333,1.011162697,-267133.3333,3,8.3,4,6.4,5.2,1.2,1.9,4.3,3.1,1.2,6.233333333,5.967228741,-0.628920649
Te-NCS-Co,5,0.447213595,0.341995189,0.275945932,0.25169979,0.234923789,6,52,46,21.6,14.32,6,58,90,32,79,9.2,58,12.0107,127.6,115.5893,48.923119,35.4747828,12.0107,63.05,3823,3759.95,1353.014,1153.9888,63.05,9,16,7,14,2,9,2,5,3,3.2,1.04,2,71,138,67,103.2,23.76,71,1.88,3.04,1.16,2.43,0.352,1.88,2,2,0,2,0,2,0,4,4,2.6,1.28,0,0,10,10,3.4,4.08,0,0,0,0,0,0,0,4,16,12,8,3.6,4,0,0,0,0,0,0,0,4,4,2.2,1.04,0,0,3,3,0.6,0.96,0,0,0,0,0,0,0,2,4,2,2.8,0.64,2,5.64,34.76333333,29.12333333,18.24079167,9.62745,5.64,0,6.437,6.437,2.7198,2.19736,0,0,1.5484712,1.5484712,0.30969424,0.495510784,0,70,194,124,160.8,39.84,70,2,2.6,3.4,0,0.285662686,0.037307618,0.023333333,0.693333333,0.67,0.358333333,0.473761543,-267133.3333,3,8.9,4,6.4,5.2,1.2,2.5,4.9,3.7,1.2,6.433333333,6.107685377,0.168537963
Te-NCS-Cr,5,0.447213595,0.341995189,0.275945932,0.25169979,0.234923789,6,52,46,21,13.6,6,49,90,41,77.2,11.36,49,12.0107,127.6,115.5893,47.5357,33.80988,12.0107,63.05,3823,3759.95,1435.414,1252.8688,63.05,6,16,10,13.4,2.96,6,2,5,3,3.2,1.04,2,71,139,68,105.8,26.16,71,1.66,3.04,1.38,2.386,0.4048,1.66,1,2,1,1.8,0.32,1,0,4,4,2.6,1.28,0,0,10,10,3,3.6,0,0,0,0,0,0,0,4,16,12,7.4,3.44,4,0,1,1,0.2,0.32,0,0,4,4,2.2,1.04,0,0,5,5,1,1.6,0,0,0,0,0,0,0,2,6,4,3.4,1.28,2,5.64,34.76333333,29.12333333,18.42979167,9.47625,5.64,0,6.437,6.437,2.7198,2.19736,0,0,0,0,0,0,0,70,229,159,167.8,45.44,70,1.8,2.6,3,0,0.378798641,0.048398322,0.023333333,0.913333333,0.89,0.468333333,0.629325035,-267133.3333,3,9.1,4,6.4,5.2,1.2,2.7,5.1,3.9,1.2,6.5,6.153097345,-0.119066179
Te-NCS-Fe,5,0.447213595,0.341995189,0.275945932,0.25169979,0.234923789,6,52,46,21.4,14.08,6,55,90,35,78.4,9.92,55,12.0107,127.6,115.5893,48.30548,34.733616,12.0107,63.05,3823,3759.95,1361.614,1164.3088,63.05,8,16,8,13.8,2.32,8,2,5,3,3.2,1.04,2,71,138,67,104.4,24.72,71,1.83,3.04,1.21,2.42,0.364,1.83,2,2,0,2,0,2,0,4,4,2.6,1.28,0,0,10,10,3.2,3.84,0,0,0,0,0,0,0,4,16,12,7.8,3.36,4,0,0,0,0,0,0,0,4,4,2.2,1.04,0,0,4,4,0.8,1.28,0,0,0,0,0,0,0,2,4,2,3,0.8,2,5.64,34.76333333,29.12333333,18.33779167,9.54985,5.64,0,6.437,6.437,2.7198,2.19736,0,0,2.1106628,2.1106628,0.42213256,0.675412096,0,70,229,159,167.8,45.44,70,2,2.6,3.2,0,0.306514536,0.039634495,0.023333333,0.743333333,0.72,0.383333333,0.509116882,-267133.3333,3,13.1,4,6.4,5.2,1.2,6.7,9.1,7.9,1.2,7.833333333,6.947636482,0.146352981
Te-NCS-Ga,5,0.447213595,0.341995189,0.275945932,0.25169979,0.234923789,6,52,46,22.4,15.28,6,74,90,16,82.2,5.44,74,12.0107,127.6,115.5893,51.08108,38.064336,12.0107,63.05,3823,3759.95,1059.996,1105.2016,63.05,13,16,3,14.8,1.04,13,2,5,3,3.2,1.04,2,71,138,67,102.4,23.12,71,1.81,3.04,1.23,2.416,0.3688,1.81,2,2,0,2,0,2,1,4,3,2.8,1.04,1,0,10,10,4,4.8,0,0,0,0,0,0,0,4,16,12,8.8,4.56,4,0,0,0,0,0,0,2,5,3,3.2,1.04,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3.2,1.04,2,5.64,34.76333333,29.12333333,19.96329167,8.24945,5.64,0,6.437,6.437,2.7198,2.19736,0,0,0,0,0,0,0,64,194,130,134.8,54.24,64,2,2.8,4,0,0.314923659,0.040599374,0.023333333,0.763333333,0.74,0.393333333,0.523259018,-267133.3333,3,17,4,6.4,5.2,1.2,10.6,13,11.8,1.2,9.133333333,7.578145897,0.229654693
Te-NCS-Gd,5,0.447213595,0.341995189,0.275945932,0.25169979,0.234923789,6,64,58,29,23.2,6,27,90,63,72.8,18.32,27,12.0107,157.25,145.2393,68.58648,59.070816,12.0107,63.05,3823,3759.95,1316.614,1110.3088,63.05,3,16,13,12.8,3.92,3,2,6,4,3.6,1.52,2,71,196,125,117.2,39.84,71,1.2,3.04,1.84,2.294,0.5152,1.2,2,2,0,2,0,2,0,4,4,2.6,1.28,0,0,10,10,2.2,3.12,0,0,7,7,1.4,2.24,0,4,16,12,8.2,3.84,4,0,0,0,0,0,0,0,4,4,2.2,1.04,0,0,9,9,1.8,2.88,0,0,7,7,1.4,2.24,0,2,16,14,5.4,4.24,2,5.64,34.76333333,29.12333333,22.60179167,9.917933333,5.64,0,6.437,6.437,2.7198,2.19736,0,0,0,0,0,0,0,70,194,124,160.8,39.84,70,2,2.6,2.2,1.4,0.571043601,0.076506156,0.023333333,1.373333333,1.35,0.698333333,0.954594155,-267133.3333,3,11.7,4,6.4,5.2,1.2,5.3,7.7,6.5,1.2,7.366666667,6.690757286,-0.636522417
Te-NCS-In,5,0.447213595,0.341995189,0.275945932,0.25169979,0.234923789,6,52,46,26,19.6,6,75,90,15,82.4,5.28,75,12.0107,127.6,115.5893,60.10008,48.887136,12.0107,63.05,3823,3759.95,1085.364,1095.0544,63.05,13,16,3,14.8,1.04,13,2,5,3,3.4,1.28,2,71,142,71,106.4,26.88,71,1.78,3.04,1.26,2.41,0.376,1.78,2,2,0,2,0,2,1,4,3,2.8,1.04,1,0,10,10,4,4.8,0,0,0,0,0,0,0,4,16,12,8.8,4.56,4,0,0,0,0,0,0,2,5,3,3.2,1.04,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3.2,1.04,2,5.64,34.76333333,29.12333333,21.04379167,8.671533333,5.64,0,6.437,6.437,2.7198,2.19736,0,0,0,0,0,0,0,70,194,124,149.8,36.24,70,2,2.8,4,0,0.327598738,0.042081706,0.023333333,0.793333333,0.77,0.408333333,0.544472222,-267133.3333,3,13,4,6.4,5.2,1.2,6.6,9,7.8,1.2,7.8,6.929912843,0.097073203
Te-NCS-Ir,5,0.447213595,0.341995189,0.275945932,0.25169979,0.234923789,6,77,71,31.6,26.32,6,60,90,30,79.4,8.72,60,12.0107,192.217,180.2063,75.57988,67.462896,12.0107,63.05,3823,3759.95,1547.214,1387.0288,63.05,9,16,7,14,2,9,2,6,4,3.6,1.52,2,71,141,70,106.2,26.64,71,2.1,3.04,0.94,2.494,0.2752,2.1,2,2,0,2,0,2,0,4,4,2.6,1.28,0,0,10,10,3.4,4.08,0,0,14,14,2.8,4.48,0,4,23,19,10.8,6.96,4,0,0,0,0,0,0,0,4,4,2.2,1.04,0,0,3,3,0.6,0.96,0,0,0,0,0,0,0,2,4,2,2.8,0.64,2,5.64,34.76333333,29.12333333,19.03379167,8.99305,5.64,0,6.437,6.437,2.7198,2.19736,0,0,0,0,0,0,0,70,225,155,167,44.8,70,2,2.6,3.4,2.8,0.198203144,0.025735238,0.023333333,0.373333333,0.35,0.198333333,0.247487373,-267133.3333,3,7.9,4,6.4,5.2,1.2,1.5,3.9,2.7,1.2,6.1,5.869787137,0.208528673
Te-NCS-La,5,0.447213595,0.341995189,0.275945932,0.25169979,0.234923789,6,57,51,27.6,21.52,6,13,90,77,70,22.8,13,12.0107,138.90547,126.89477,64.917574,54.6681288,12.0107,63.05,3823,3759.95,1238.014,1033.9944,63.05,3,16,13,12.8,3.92,3,2,6,4,3.6,1.52,2,71,207,136,119.4,42.48,71,1.1,3.04,1.94,2.274,0.5392,1.1,2,2,0,2,0,2,0,4,4,2.6,1.28,0,0,10,10,2.2,3.12,0,0,0,0,0,0,0,3,16,13,6.8,3.68,3,0,0,0,0,0,0,0,4,4,2.2,1.04,0,0,9,9,1.8,2.88,0,0,0,0,0,0,0,2,9,7,4,2,2,5.64,36.8975,31.2575,23.57129167,10.69353333,5.64,0,6.437,6.437,2.7198,2.19736,0,0,0,0,0,0,0,70,194,124,160.8,39.84,70,2,2.6,2.2,0,0.609723572,0.082998023,0.023333333,1.473333333,1.45,0.748333333,1.025304833,-267133.3333,3,15.4,4,6.4,5.2,1.2,9,11.4,10.2,1.2,8.6,7.332525163,-0.742120595
Te-NCS-Lu,5,0.447213595,0.341995189,0.275945932,0.25169979,0.234923789,6,71,65,30.4,24.88,6,41,90,49,75.6,13.84,41,12.0107,174.9668,162.9561,72.12984,63.322848,12.0107,63.05,3823,3759.95,1386.614,1194.3088,63.05,3,16,13,12.8,3.92,3,2,6,4,3.6,1.52,2,71,187,116,115.4,37.68,71,1.27,3.04,1.77,2.308,0.4984,1.27,2,2,0,2,0,2,0,4,4,2.6,1.28,0,0,10,10,2.2,3.12,0,0,14,14,2.8,4.48,0,4,17,13,9.6,5.52,4,0,0,0,0,0,0,0,4,4,2.2,1.04,0,0,9,9,1.8,2.88,0,0,0,0,0,0,0,2,9,7,4,2,2,5.64,34.76333333,29.12333333,21.96479167,9.408333333,5.64,0,6.437,6.437,2.7198,2.19736,0,0,0.0022471,0.0022471,0.00044942,0.000719072,0,70,194,124,160.8,39.84,70,2,2.6,2.2,2.8,0.543069967,0.07199082,0.023333333,1.303333333,1.28,0.663333333,0.90509668,-267133.3333,3,12.1,4,6.4,5.2,1.2,5.7,8.1,6.9,1.2,7.5,6.766152446,-0.621802073
Te-NC-Sm,4,0.5,0.396850263,0.329876978,0.304753414,0.287174589,6,62,56,31.75,25.25,6,23,90,67,68,22.5,23,12.0107,150.36,138.3493,75.99435,62.98565,12.0107,63.05,3823,3759.95,1488.4275,1167.28625,63.05,3,16,13,12,4.5,3,2,6,4,3.75,1.75,2,71,198,127,120.75,47.25,71,1.17,3.04,1.87,2.215,0.58,1.17,2,2,0,2,0,2,0,4,4,2.25,1.25,0,0,10,10,2.5,3.75,0,0,6,6,1.5,2.25,0,4,16,12,8.25,3.875,4,0,0,0,0,0,0,0,4,4,2.25,1.25,0,0,0,0,0,0,0,0,8,8,2,3,0,2,8,6,4.25,1.875,2,5.64,34.76333333,29.12333333,22.10052083,11.89614583,5.64,0,6.437,6.437,2.84925,2.61725,0,0,0,0,0,0,0,152,194,42,176.5,17.5,152,2,2.25,2.5,1.5,0.582814787,0.091367904,0.02,1.4,1.38,0.71,0.975807358,-200700,3,9,5.4,6.4,5.9,0.5,2.6,3.6,3.1,0.5,6.933333333,6.775459408,-0.55828981
Te-NCS-Nd,5,0.447213595,0.341995189,0.275945932,0.25169979,0.234923789,6,60,54,28.2,22.24,6,19,90,71,71.2,20.88,19,12.0107,144.242,132.2313,65.98488,55.948896,12.0107,63.05,3823,3759.95,1258.214,1040.2288,63.05,3,16,13,12.8,3.92,3,2,6,4,3.6,1.52,2,71,201,130,118.2,41.04,71,1.14,3.04,1.9,2.282,0.5296,1.14,2,2,0,2,0,2,0,4,4,2.6,1.28,0,0,10,10,2,3.2,0,0,4,4,0.8,1.28,0,4,16,12,7.4,3.44,4,0,0,0,0,0,0,0,4,4,2.2,1.04,0,0,0,0,0,0,0,0,10,10,2,3.2,0,2,10,8,4.2,2.32,2,5.64,34.81,29.17,23.15379167,10.35953333,5.64,0,6.437,6.437,2.7198,2.19736,0,0,0,0,0,0,0,70,194,124,160.8,39.84,70,2,2.6,2,0.8,0.594445495,0.080398761,0.023333333,1.433333333,1.41,0.728333333,0.997020561,-267133.3333,3,9.2,4,6.4,5.2,1.2,2.8,5.2,4,1.2,6.533333333,6.175554103,-0.666302723
Te-NCS-Rh,5,0.447213595,0.341995189,0.275945932,0.25169979,0.234923789,6,52,46,25.2,18.64,6,59,90,31,79.2,8.96,59,12.0107,127.6,115.5893,57.71758,46.028136,12.0107,63.05,3823,3759.95,1446.814,1266.5488,63.05,9,16,7,14,2,9,2,5,3,3.4,1.28,2,71,142,71,106.4,26.88,71,2.1,3.04,0.94,2.51,0.256,2.1,1,2,1,1.8,0.32,1,0,4,4,2.6,1.28,0,0,10,10,3.6,4.32,0,0,0,0,0,0,0,4,16,12,8,3.6,4,0,1,1,0.2,0.32,0,0,4,4,2.2,1.04,0,0,2,2,0.4,0.64,0,0,0,0,0,0,0,2,4,2,2.8,0.64,2,5.64,34.76333333,29.12333333,18.91979167,9.08425,5.64,0,6.437,6.437,2.7198,2.19736,0,0,0,0,0,0,0,70,225,155,167,44.8,70,1.8,2.6,3.6,0,0.198203144,0.023855368,0.023333333,0.293333333,0.27,0.158333333,0.190918831,-267133.3333,3,11.2,4,6.4,5.2,1.2,4.8,7.2,6,1.2,7.2,6.59405648,0.030249237
Te-NCS-Ru,5,0.447213595,0.341995189,0.275945932,0.25169979,0.234923789,6,52,46,25,18.4,6,56,90,34,78.6,9.68,56,12.0107,127.6,115.5893,57.35048,45.587616,12.0107,63.05,3823,3759.95,1520.814,1355.3488,63.05,8,16,8,13.8,2.32,8,2,5,3,3.4,1.28,2,71,146,75,107.2,27.84,71,2.1,3.04,0.94,2.494,0.2752,2.1,1,2,1,1.8,0.32,1,0,4,4,2.6,1.28,0,0,10,10,3.4,4.08,0,0,0,0,0,0,0,4,16,12,7.8,3.36,4,0,1,1,0.2,0.32,0,0,4,4,2.2,1.04,0,0,3,3,0.6,0.96,0,0,0,0,0,0,0,2,4,2,3,0.8,2,5.64,34.76333333,29.12333333,18.89379167,9.10505,5.64,0,6.437,6.437,2.7198,2.19736,0,0,0,0,0,0,0,70,194,124,160.8,39.84,70,1.8,2.6,3.4,0,0.198203144,0.025735238,0.023333333,0.373333333,0.35,0.198333333,0.247487373,-267133.3333,3,10.7,4,6.4,5.2,1.2,4.3,6.7,5.5,1.2,7.033333333,6.494433103,0.269199285
Te-NCS-Sc,5,0.447213595,0.341995189,0.275945932,0.25169979,0.234923789,6,52,46,20.4,12.88,6,11,90,79,69.6,23.44,11,12.0107,127.6,115.5893,46.1276624,32.58893504,12.0107,63.05,3823,3759.95,1362.214,1165.0288,63.05,3,16,13,12.8,3.92,3,2,5,3,3.2,1.04,2,71,170,99,112,33.6,71,1.36,3.04,1.68,2.326,0.4768,1.36,2,2,0,2,0,2,0,4,4,2.6,1.28,0,0,10,10,2.2,3.12,0,0,0,0,0,0,0,3,16,13,6.8,3.68,3,0,0,0,0,0,0,0,4,4,2.2,1.04,0,0,9,9,1.8,2.88,0,0,0,0,0,0,0,2,9,7,4,2,2,5.64,34.76333333,29.12333333,20.63879167,8.347533333,5.64,0,6.437,6.437,2.7198,2.19736,0,0,6.35E-06,6.35E-06,1.27E-06,2.03E-06,0,70,194,124,160.8,39.84,70,2,2.6,2.2,0,0.506187802,0.066261494,0.023333333,1.213333333,1.19,0.618333333,0.84145707,-267133.3333,3,24.6,4,6.4,5.2,1.2,18.2,20.6,19.4,1.2,11.66666667,8.571530158,-0.590199433
Te-NCS-Sm,5,0.447213595,0.341995189,0.275945932,0.25169979,0.234923789,6,62,56,28.6,22.72,6,23,90,67,72,19.6,23,12.0107,150.36,138.3493,67.20848,57.417216,12.0107,63.05,3823,3759.95,1268.414,1052.4688,63.05,3,16,13,12.8,3.92,3,2,6,4,3.6,1.52,2,71,198,127,117.6,40.32,71,1.17,3.04,1.87,2.288,0.5224,1.17,2,2,0,2,0,2,0,4,4,2.6,1.28,0,0,10,10,2,3.2,0,0,6,6,1.2,1.92,0,4,16,12,7.8,3.36,4,0,0,0,0,0,0,0,4,4,2.2,1.04,0,0,0,0,0,0,0,0,8,8,1.6,2.56,0,2,8,6,3.8,1.76,2,5.64,34.76333333,29.12333333,22.83779167,10.10673333,5.64,0,6.437,6.437,2.7198,2.19736,0,0,0,0,0,0,0,70,194,124,155.2,35.36,70,2,2.6,2,1.2,0.582814787,0.078450853,0.023333333,1.403333333,1.38,0.713333333,0.975807358,-267133.3333,3,9,4,6.4,5.2,1.2,2.6,5,3.8,1.2,6.466666667,6.130475459,-0.678076155
Te-NCS-Y,5,0.447213595,0.341995189,0.275945932,0.25169979,0.234923789,6,52,46,24,17.2,6,12,90,78,69.8,23.12,12,12.0107,127.6,115.5893,54.91765,42.66822,12.0107,63.05,3823,3759.95,1359.214,1161.4288,63.05,3,16,13,12.8,3.92,3,2,5,3,3.4,1.28,2,71,190,119,116,38.4,71,1.22,3.04,1.82,2.298,0.5104,1.22,2,2,0,2,0,2,0,4,4,2.6,1.28,0,0,10,10,2.2,3.12,0,0,0,0,0,0,0,3,16,13,6.8,3.68,3,0,0,0,0,0,0,0,4,4,2.2,1.04,0,0,9,9,1.8,2.88,0,0,0,0,0,0,0,2,9,7,4,2,2,5.64,34.76333333,29.12333333,22.66479167,9.968333333,5.64,0,6.437,6.437,2.7198,2.19736,0,0,0,0,0,0,0,70,194,124,160.8,39.84,70,2,2.6,2.2,0,0.563121432,0.075212331,0.023333333,1.353333333,1.33,0.688333333,0.940452019,-267133.3333,3,20.6,4,6.4,5.2,1.2,14.2,16.6,15.4,1.2,10.33333333,8.079213072,-0.691449541
